,名前,説明,画像,動画,属性情報→,,,,個数
tokenId,name,description,image_url,animation_url,place,image quality,,,
236,#236 🙏Itadakimasu Man🙏 2020/10/18,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 236 渋谷の卓球レストラン、ザ・ラリーテーブルのスモークチキンコブサラダをchompyでデリバリー  \n[https://www.youtube.com/watch?v=1tZCTMz3170](https://www.youtube.com/watch?v=1tZCTMz3170)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/236.jpg,,home,normal,,,1
235,#235 🙏Itadakimasu Man🙏 2020/10/17,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 235 原宿のケバブボックスジェイのドネルケバブ（お肉＆サラダ）Lサイズをchompyのデリバリーで  \n[https://www.youtube.com/watch?v=FDMVN0k4kow](https://www.youtube.com/watch?v=FDMVN0k4kow)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/235.jpg,,home,normal,,,1
234,#234 🙏Itadakimasu Man🙏 2020/10/16,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 234 東急フードショーエッジのピースカフェハワイのヴィーガンバスケットをchompyのデリバリーで  \n[https://www.youtube.com/watch?v=JlPchKkE_5A](https://www.youtube.com/watch?v=JlPchKkE_5A)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/234.jpg,,home,normal,,,1
233,#233 🙏Itadakimasu Man🙏 2020/10/15,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 233 フィコ&ポムムジュース青山店のチキンバジルサンドとパンプキンキャロットスムージー（ホット）をchompyでデリバリー  \n[https://www.youtube.com/watch?v=bQxJpRKTaaw](https://www.youtube.com/watch?v=bQxJpRKTaaw)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/233.jpg,,home,normal,,,1
232,#232 🙏Itadakimasu Man🙏 2020/10/14,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 232 チキンワークス白金 神宮外苑前店のストイックセットをchompyでデリバリー  \n[https://www.youtube.com/watch?v=d3UJU-AyMm4](https://www.youtube.com/watch?v=d3UJU-AyMm4)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/232.jpg,,home,normal,,,1
231,#231 🙏Itadakimasu Man🙏 2020/10/13,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 231 3日で2kg痩せるためのごちそうパワーサラダ六本木店のこく旨チーズとスモークサーモンの極上シーザーサラダをmenuでデリバリー  \n[https://www.youtube.com/watch?v=ul5dmwX_Oow](https://www.youtube.com/watch?v=ul5dmwX_Oow)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/231.jpg,,home,normal,,,1
230,#230 🙏Itadakimasu Man🙏 2020/10/12,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 230 池尻大橋の自然食サラダ専門店サラドの塩チキンとカラフル野菜のドレッシング(リッチセサミドレッシング)をchompyでデリバリー  \n[https://www.youtube.com/watch?v=ywO1zOUy0o4](https://www.youtube.com/watch?v=ywO1zOUy0o4)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/230.jpg,,home,normal,,,1
229,#229 🙏Itadakimasu Man🙏 2020/10/11,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 229 表参道の薬膳スープ専門店、毎日薬膳スーププラスの薬膳酸辛湯スープ パクチーと海老添えをウーバーイーツでデリバリーして食べてみた  \n[https://www.youtube.com/watch?v=zJu4jkEDdLU](https://www.youtube.com/watch?v=zJu4jkEDdLU)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/229.jpg,,home,normal,,,1
228,#228 🙏Itadakimasu Man🙏 2020/10/10,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 228 代官山のカフェ、ペルズコーヒー＆バーの自家製グラノーラをテイクアウト  \n[https://www.youtube.com/watch?v=EC3akbGMLeo](https://www.youtube.com/watch?v=EC3akbGMLeo)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/228.jpg,,home,normal,,,1
227,#227 🙏Itadakimasu Man🙏 2020/10/09,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 227 クリニック併設カフェ28cafe南青山の11種のスパイスチキンカレー（無水調理）をchompyでデリバリー  \n[https://www.youtube.com/watch?v=wC3SP0gugKQ](https://www.youtube.com/watch?v=wC3SP0gugKQ)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/227.jpg,,home,normal,,,1
226,#226 🙏Itadakimasu Man🙏 2020/10/08,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 226 原宿のハンバーガー店ホホカムダイナーのコーンビーフサンドをchompyでデリバリー  \n[https://www.youtube.com/watch?v=S7aQ18Xk9SQ](https://www.youtube.com/watch?v=S7aQ18Xk9SQ)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/226.jpg,,home,normal,,,1
225,#225 🙏Itadakimasu Man🙏 2020/10/07,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 225 渋谷並木橋バイミースタンドのアボカド・ほうれん草入りサンドイッチ、ヘラグリーンをテイクアウト  \n[https://www.youtube.com/watch?v=tLoiic8hmmY](https://www.youtube.com/watch?v=tLoiic8hmmY)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/225.jpg,,home,normal,,,1
224,#224 🙏Itadakimasu Man🙏 2020/10/06,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 224 曙橋のミャンマー料理ゴールデンバガンのひよこ豆チャーハンをchompyでデリバリー  \n[https://www.youtube.com/watch?v=XYayX2Qq8Fk](https://www.youtube.com/watch?v=XYayX2Qq8Fk)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/224.jpg,,home,normal,,,1
223,#223 🙏Itadakimasu Man🙏 2020/10/05,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 223 農家の台所 新宿三丁目店の半日分のサラダと日替わり3種そうざい弁当をchompyでデリバリー  \n[https://www.youtube.com/watch?v=EXDFi5IC2qM](https://www.youtube.com/watch?v=EXDFi5IC2qM)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/223.jpg,,home,normal,,,1
222,#222 🙏Itadakimasu Man🙏 2020/10/04,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 222 筋肉食堂 渋谷ミヤシタパーク店の皮なし鶏もも肉＋サーモンのMIX弁当をテイクアウト  \n[https://www.youtube.com/watch?v=1_fBxcA8bFI](https://www.youtube.com/watch?v=1_fBxcA8bFI)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/222.jpg,,home,normal,,,1
221,#221 🙏Itadakimasu Man🙏 2020/10/03,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 221 台湾・日本で活躍する俳優松㟢翔平さんと東京魯肉飯のコラボメニュー、小黑滷肉飯をテイクアウト  \n[https://www.youtube.com/watch?v=NWF8bZGKfzA](https://www.youtube.com/watch?v=NWF8bZGKfzA)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/221.jpg,,home,normal,,,1
220,#220 🙏Itadakimasu Man🙏 2020/10/02,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 220 外苑前のフレンチCITRONのサンドイッチ ル・パリジャンをchompyでデリバリー  \n[https://www.youtube.com/watch?v=R87ktT4loaQ](https://www.youtube.com/watch?v=R87ktT4loaQ)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/220.jpg,,home,normal,,,1
219,#219 🙏Itadakimasu Man🙏 2020/10/01,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 219 代々木上原のサラダ＆ジュースバー The6Marketのスーパーケールサラダ アボカド＆フムスをchompyでデリバリー  \n[https://www.youtube.com/watch?v=0v0Eg3VfGsg](https://www.youtube.com/watch?v=0v0Eg3VfGsg)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/219.jpg,,home,normal,,,1
218,#218 🙏Itadakimasu Man🙏 2020/09/30,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 218 池尻大橋のケータリング美菜屋の鯖の塩麹焼美肌サラダをchompyでデリバリー  \n[https://www.youtube.com/watch?v=TO1POIG4R54](https://www.youtube.com/watch?v=TO1POIG4R54)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/218.jpg,,home,normal,,,1
217,#217 🙏Itadakimasu Man🙏 2020/09/29,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 217 原宿の焼肉店、神牛前三丁目の濃厚和牛ランチをchompyでデリバリー  \n[https://www.youtube.com/watch?v=PY2vYEGfnck](https://www.youtube.com/watch?v=PY2vYEGfnck)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/217.jpg,,home,normal,,,1
216,#216 🙏Itadakimasu Man🙏 2020/09/28,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 216 Le Bar à Vin 52 AZABU TOKYO渋谷マークシティ店の有機キヌアと13品目シェフズサラダをchompyのらくとく便でデリバリー  \n[https://www.youtube.com/watch?v=Wml1HXtDUPM](https://www.youtube.com/watch?v=Wml1HXtDUPM)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/216.jpg,,home,normal,,,1
215,#215 🙏Itadakimasu Man🙏 2020/09/27,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 215 SHOGUN BURGER新宿店のフォアグラテリヤキバーガーをchompyでデリバリー  \n[https://www.youtube.com/watch?v=MN-We-c_ZX8](https://www.youtube.com/watch?v=MN-We-c_ZX8)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/215.jpg,,home,normal,,,1
214,#214 🙏Itadakimasu Man🙏 2020/09/26,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 214 ウッドベリーコーヒーロースターズ渋谷店のオーガニックアサイーボウルをテイクアウト  \n[https://www.youtube.com/watch?v=cpYAVP8x82Y](https://www.youtube.com/watch?v=cpYAVP8x82Y)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/214.jpg,,home,normal,,,1
213,#213 🙏Itadakimasu Man🙏 2020/09/25,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 213 渋谷道玄坂のタイ料理店コンロウのグリーンカレー＆ガイヤーンをchompyのデリバリーで  \n[https://www.youtube.com/watch?v=552FWzJx9ig](https://www.youtube.com/watch?v=552FWzJx9ig)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/213.jpg,,home,normal,,,1
212,#212 🙏Itadakimasu Man🙏 2020/09/24,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 212 西麻布のデリバリー専業サラダチキン店グレートチキンパワーズのコンボ(プロテインxプロテイン)をchompyでデリバリー  \n[https://www.youtube.com/watch?v=6FY8jNoSGZo](https://www.youtube.com/watch?v=6FY8jNoSGZo)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/212.jpg,,home,normal,,,1
211,#211 🙏Itadakimasu Man🙏 2020/09/23,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 211 渋谷並木橋バイミースタンドの豚バラ・りんご入りサンドイッチ、アップルチークスをテイクアウト  \n[https://www.youtube.com/watch?v=i-nwIP6A9dY](https://www.youtube.com/watch?v=i-nwIP6A9dY)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/211.jpg,,home,normal,,,1
210,#210 🙏Itadakimasu Man🙏 2020/09/22,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 210 渋谷桜丘町の定食屋、海浜食堂たけだの鯖の塩焼き定食をchompyのらくとく便でデリバリー  \n[https://www.youtube.com/watch?v=fA1TGVsdD4k](https://www.youtube.com/watch?v=fA1TGVsdD4k)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/210.jpg,,home,normal,,,1
209,#209 🙏Itadakimasu Man🙏 2020/09/21,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 209 恵比寿のNYスタイルフードコートEBISU FOOD HALLのトムヤムシュリンプポキボウルをmenuのデリバリーで  \n[https://www.youtube.com/watch?v=-U1Nt94x5X8](https://www.youtube.com/watch?v=-U1Nt94x5X8)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/209.jpg,,home,normal,,,1
208,#208 🙏Itadakimasu Man🙏 2020/09/20,"Created by [itadakimasu-man](https://opensea.io/itadakimasu-man)  \n  \nI took my own Itadakimasu every day for two years.  \nEveryone, let's Itadakimasu.  \nいただきまーす🙏  \n  \nI am generating NFTs with Youtube thumbnails.  \nYouTubeのサムネイルをNFTにしました。  \n  \n横顔 208 中目黒のヘルシービビンバ専門店イテウォンボウルズの中目黒スペシャルをmenuでデリバリー  \n[https://www.youtube.com/watch?v=n84hL8FoGWw](https://www.youtube.com/watch?v=n84hL8FoGWw)",ipfs://QmTFECgQM8NBQ8YVZZ879rirpjUA4mFKJZ5WKyC4AbwNKG/208.jpg,,home,normal,,,1
